#id	AVG	ci	1	2	3	4	5	6	7	8	9	10
1	0.0562449	0.007483394	0.060398	0.052571	0.060643	0.040878	0.051949	0.071163	0.045449	0.060276	0.047255	0.071867
2	0.0587325	0.00558173	0.057536	0.053566	0.055168	0.06827	0.050668	0.052847	0.050862	0.072954	0.065918	0.059536
3	0.0520425	0.00596547	0.05869	0.047694	0.048442	0.053119	0.05548	0.047109	0.037503	0.059932	0.046133	0.066323
4	0.0575312	0.006860637	0.06313	0.055148	0.058171	0.056411	0.051176	0.054449	0.052628	0.079934	0.043329	0.060936
5	0.0504636	0.005987899	0.057971	0.045227	0.05118	0.051267	0.040304	0.058518	0.040163	0.040594	0.060971	0.058441
6	0.0502795	0.003051744	0.052599	0.055461	0.053672	0.051604	0.050793	0.044228	0.054388	0.049238	0.04823	0.042582
7	0.0519882	0.004148225	0.048405	0.054137	0.047254	0.05151	0.060411	0.05599	0.051156	0.052656	0.058089	0.040274
8	0.0563975	0.004811207	0.058716	0.044681	0.058903	0.060537	0.048741	0.058074	0.052032	0.062235	0.067103	0.052953
9	0.0620843	0.0029472	0.062814	0.060883	0.0645	0.064137	0.060875	0.059295	0.064879	0.057604	0.070076	0.05578
