#id	AVG	ci	1	2	3	4	5	6	7	8	9	10
1	0.0549724	0.004461675	0.058449	0.060969	0.049959	0.057602	0.063827	0.061694	0.046582	0.050316	0.048153	0.052173
2	0.055332	0.003199386	0.049418	0.054765	0.053398	0.060469	0.060393	0.057311	0.060791	0.051367	0.049117	0.056291
3	0.0479946	0.003294636	0.051272	0.039279	0.045568	0.050136	0.051748	0.055007	0.044129	0.046793	0.045354	0.05066
4	0.0433082	0.003984134	0.034026	0.038395	0.040031	0.049089	0.050283	0.045816	0.038105	0.047362	0.041776	0.048199
5	0.0367667	0.004631869	0.029676	0.037153	0.036412	0.042602	0.034214	0.032049	0.029941	0.038253	0.035955	0.051412
6	0.0319839	0.002108236	0.026619	0.031434	0.029789	0.031624	0.036311	0.033738	0.035543	0.032041	0.029259	0.033481
7	0.0271036	0.00316271	0.027041	0.031605	0.027131	0.036064	0.026086	0.027134	0.026144	0.020041	0.022271	0.027519
8	0.0263246	0.004050013	0.029857	0.024995	0.031364	0.025829	0.018912	0.023527	0.035235	0.032448	0.019542	0.021537
9	0.0200693	0.002803996	0.019435	0.026478	0.020039	0.018721	0.019786	0.013541	0.017224	0.021783	0.017662	0.026024
